rtt;x;y
37713;-3.98;5.5
64679;-6.26;4.57
25660;-3.54;2.63
42839;3.32;4.82
25088;1.34;4.97
19519;-2.04;0.61
57313;-2.41;8.62
71465;-9.79;4.09
72649;-6.6;7.9
77093;-7.54;7.26
