rtt;x;y
52261;5.68;-4.84
19994;2.7;3.69
64758;-5.02;8.35
51279;5.16;-5.9
62894;-3.74;9.8
66105;8.75;4.38
85367;-9.15;-8.25
16211;-1.18;-2.12
82027;8.26;-9
36412;-0.9;-5.41
