rtt;x;y
65016;2.88;8.34
38413;-2.39;-5.64
20448;3.26;-1.81
53824;-6.73;2.86
65602;9.26;4.13
25711;-3.07;2
115672;9.84;8.55
41373;-5.3;3.93
64601;1.71;-9.53
24361;-1.87;-1.2
