rtt;x;y
43020;-5.03;3.8
19498;-1;3.39
54003;-1.78;8.42
59944;-4.8;-7.81
57784;7.41;5.02
43824;-6.3;2.26
77509;-9.61;7.01
69991;9.07;7.6
64412;3.61;-9.47
37927;-0.27;6.35
