rtt;x;y
36312;4.65;-3.51
68713;1.34;-10
47741;-3.98;-7.17
59470;5.61;5.47
15220;-0.04;-1.88
76119;-7.63;-8.35
20865;-2.23;-3.19
30091;-2.11;4.36
37296;-3.25;-4.96
68783;-8.35;7.34
