rtt;x;y
73171;-5.98;9.82
24028;-3.42;-0.44
26689;-4.07;1.4
76775;-8.14;8.59
25209;4.51;0.78
24007;3.05;-3.59
30464;0.1;5
74712;8.95;-4.27
20808;2.55;-2.11
80800;9.85;-6.07
