rtt;x;y
69336;-5.56;-8.9
69564;7.42;6.63
38369;-5.87;-2.73
79452;8.38;9.59
55902;-0.23;-8.21
12993;2.24;-2.07
52933;5.32;-2.92
58313;-4.07;9.82
55979;-6.25;6.17
57364;-8.39;2.99
