rtt;x;y
71416;-8.26;2.24
33880;-5.39;3.16
63186;-1.78;9.41
33612;-3.79;4.05
41016;1.32;6.13
55182;0.9;8.75
37945;6.15;-0.26
52105;8.37;-0.98
22182;0.44;3.13
18595;-1.51;-3.32
