rtt;x;y
83667;-7.87;9.96
26326;3.69;-1.76
58030;0.7;-8.58
24133;-2.62;2.97
57068;-1.75;-9.59
22856;1.76;2.85
76132;4.32;8.9
64409;-6.54;7.39
39215;0.01;4.97
35839;-1.36;3.98
