rtt;x;y
56903;1.02;-8.59
52780;4.17;6.8
61662;-4.18;-7.58
9540;0.22;1.39
55285;7.86;-1.26
84809;7.93;-9.63
72160;-7.49;-9.19
55082;-5.86;-5.04
83318;-8.98;-8.13
27899;-1.18;3.9
