rtt;x;y
24919;0.44;3.52
24481;3.99;0.59
48343;-4.6;-6.9
43698;3.49;5.96
69920;8.17;7.65
36249;3.7;4.82
74157;-5.77;9.09
32277;-3.66;2.82
50705;-4.66;6.6
54069;-7.59;-3.91
