rtt;x;y
39297;3.45;4.45
40943;-0.24;6.64
54535;6.51;4.68
61225;-9.38;4.02
55941;6.16;-6.14
69777;1.31;9.55
20337;-4.05;1.56
57243;-9.07;0.28
78796;9.82;7.03
54149;-9.87;-2.38
