rtt;x;y
64752;9.79;-3.91
28094;0.99;3.43
29114;-4.37;-1.6
78435;-8.46;9.15
57457;-1.11;8.3
64533;-9.03;4.4
51551;-6.74;-2.69
74078;-7.68;-8.86
41173;2.55;-5.63
59357;7.13;-3.66
