rtt;x;y
70233;-8.26;2.24
34485;-5.39;3.16
61129;-1.78;9.41
33133;-3.79;4.05
39163;1.32;6.13
57286;0.9;8.75
38497;6.15;-0.26
50951;8.37;-0.98
21917;0.44;3.13
20301;-1.51;-3.32
