rtt;x;y
44253;6.94;3.58
47407;1.22;6.93
57636;-0.9;-9.32
35526;-2.96;5.49
25753;1.72;4.49
469;0.72;-0.94
45774;6.55;-0.23
54604;-4.71;7.46
24086;-0.43;4.72
21210;-3.05;1.98
