rtt;x;y
85215;7.47;-9.78
81433;9.38;-5.21
48229;7.39;-2.45
37792;0.62;6.33
44459;-5.35;-1.55
71355;-9.78;2.24
46376;-1.39;5.32
16470;-1.95;-1.96
47098;0.45;7.45
51675;-0.43;8.53
