rtt;x;y
54113;7.41;3.92
11442;1.65;-1.34
53901;-4.43;-8.03
66512;-6.28;-6.39
47993;-1.78;-6.99
53517;-7.66;-4.82
29212;3.7;2.42
28430;1.13;-4.57
32685;-2.66;5.23
71068;-1.95;8.93
