rtt;x;y
63378;6.98;6.27
61514;-6.43;1.83
82196;-8.92;-7.78
44362;-2.77;6.38
64770;-4.49;8.54
66405;0.6;-9.51
47424;-3.88;6.45
33062;-3.91;4.4
56895;-7.77;-5.76
62481;-5;7.45
