rtt;x;y
25707;0.44;3.52
25909;3.99;0.59
51561;-4.6;-6.9
42849;3.49;5.96
70641;8.17;7.65
35946;3.7;4.82
75095;-5.77;9.09
32779;-3.66;2.82
49990;-4.66;6.6
54729;-7.59;-3.91
