rtt;x;y
31659;5.56;2.15
60356;-5.25;7.19
61394;6.49;7.86
71543;9.32;-6.42
70355;9.46;5.17
28373;-0.93;5.04
19655;2.18;2.15
51246;5.51;5.88
25874;2.83;-2.24
34988;4.44;-3.19
