rtt;x;y
61235;-4.5;-8.24
22712;2.79;-2.02
43366;2.48;5.62
55216;5.56;5.52
23226;-0.44;3.11
80287;9.19;9.17
91785;9.95;-8.92
40689;6.65;-0.06
56100;-5.93;4.83
44747;-7.32;2.74
