rtt;x;y
73828;-5.98;9.82
22895;-3.42;-0.44
27450;-4.07;1.4
76883;-8.14;8.59
25825;4.51;0.78
24973;3.05;-3.59
31272;0.1;5
74637;8.95;-4.27
22725;2.55;-2.11
80889;9.85;-6.07
