rtt;x;y
76035;7.18;-8.81
19754;-2.55;-1.58
24236;1.1;-3.39
68602;9.12;5.08
45174;4.74;4.64
46532;6.33;-2.93
52854;-7.98;-0.88
63255;8.57;-4.3
38343;2.18;5.32
46132;1.93;6.54
