rtt;x;y
54341;6.94;3.58
45317;1.22;6.93
66407;-0.9;-9.32
39363;-2.96;5.49
35222;1.72;4.49
7526;0.72;-0.94
43568;6.55;-0.23
58164;-4.71;7.46
30551;-0.43;4.72
22289;-3.05;1.98
