rtt;x;y
52747;6.94;3.58
46834;1.22;6.93
64565;-0.9;-9.32
39534;-2.96;5.49
32672;1.72;4.49
7373;0.72;-0.94
43066;6.55;-0.23
57392;-4.71;7.46
31601;-0.43;4.72
24528;-3.05;1.98
