rtt;x;y
15396;-0.01;-2.24
40852;-4.88;3.56
43390;-4.84;-4.27
56780;-8.07;2.7
34492;1.28;-5.04
68575;-9.69;-3.39
73284;-6.95;8.49
31277;-0.4;-4.54
75978;-8.01;8.12
29782;-1.66;-4.28
