rtt;x;y
57958;3.13;8.2
70323;9.1;-4.53
67346;9.42;1.73
54359;-8.05;1.29
32570;-5.19;2.48
73260;7.38;8.58
55103;0.95;-9.02
40504;4.39;4.64
59189;8.52;-1.16
35693;2.34;-4.46
