rtt;x;y
50318;4.58;-6.59
33528;1.23;-4.24
74244;-7.5;-6.72
12966;-2.05;-2.06
49168;5.63;-3.73
59284;0.22;-9.58
42165;-6.35;-0.25
73529;7.07;8.7
71555;9.11;6.49
64547;9.69;1.52
