rtt;x;y
69443;-7.73;7.04
83753;9.49;8.2
53317;4.58;6.47
26109;-2.97;-2.56
69177;4.15;9.57
71235;6;8.67
24969;2.91;-2.09
28303;-1.71;-3.87
45101;4.12;-5.39
38304;-5.07;2.69
