rtt;x;y
64652;6.47;6.47
78150;-9.48;-7.08
37618;-5.79;-1.59
49269;2.37;6.56
60296;-8.04;2.71
16589;2.4;-0.53
76082;-8.93;6.72
84690;9.22;-9.36
35089;0.42;-5.66
29369;2.73;3.89
