rtt;x;y
23119;-1.85;2.88
78841;-8.9;-7.76
44147;5.77;4.1
57201;-4.26;-7.1
16008;-0.99;1.73
46194;0.53;-6.57
61087;2.48;8.24
62257;5.54;-7.96
25973;3.73;0
62041;9.62;0.48
