rtt;x;y
12501;-0.01;-2.24
37410;-4.88;3.56
46140;-4.84;-4.27
53298;-8.07;2.7
39129;1.28;-5.04
67221;-9.69;-3.39
78862;-6.95;8.49
28150;-0.4;-4.54
74963;-8.01;8.12
32787;-1.66;-4.28
