rtt;x;y
13095;-1.49;-0.38
66961;6.29;8.3
29702;4.71;-0.64
49980;7.36;-2.31
30349;-2.33;-4.13
79500;9.59;6.82
69477;7.87;7.57
42815;-5.81;2.23
29620;4.84;-1.93
26964;3.26;2.64
