rtt;x;y
70518;9.79;-3.91
23180;0.99;3.43
31622;-4.37;-1.6
82699;-8.46;9.15
55398;-1.11;8.3
67831;-9.03;4.4
50036;-6.74;-2.69
79080;-7.68;-8.86
41270;2.55;-5.63
53567;7.13;-3.66
