rtt;x;y
85274;-7.87;9.96
27574;3.69;-1.76
59008;0.7;-8.58
27168;-2.62;2.97
62171;-1.75;-9.59
17736;1.76;2.85
62238;4.32;8.9
57912;-6.54;7.39
37279;0.01;4.97
24056;-1.36;3.98
