rtt;x;y
21761;0.87;3.42
30163;-4.43;-1.76
9137;-1.51;0.53
66040;6.9;-7.03
83730;-9.91;-6.87
67161;-7.57;-6.27
41771;3.42;-5.8
44262;6.52;-0.95
62244;-7.27;7.41
63561;1.5;-8.73
