rtt;x;y
85045;8.39;-9.36
26546;2.85;-2.93
66448;5.08;-9.2
62309;-7.22;6.16
63900;-8.26;-3.18
62990;5.76;7.78
42882;-3.48;5.08
26923;0.82;3.85
33791;-5.2;-0.19
54265;0.91;7.4
