rtt;x;y
73346;8.48;6.1
46675;-6.85;2.75
77194;7.34;9.59
54561;-8.32;-2.04
27760;1.47;3.98
68620;-4.36;8.83
48945;-4.88;-6.01
8652;1.28;0.59
62264;-5.61;6.85
57528;2.97;-8.93
