rtt;x;y
46858;-5.83;4.04
31273;-0.37;4.61
20323;-1.59;2.75
61170;7.19;5.6
63464;-6.58;6.94
57225;-3.22;7.87
46987;-4.59;-5.31
70511;3.82;-9.78
37552;-5.59;-0.72
57486;6.24;6.05
