rtt;x;y
46363;-3.98;5.5
55717;-6.26;4.57
29668;-3.54;2.63
39043;3.32;4.82
31908;1.34;4.97
14992;-2.04;0.61
62856;-2.41;8.62
68463;-9.79;4.09
70872;-6.6;7.9
72191;-7.54;7.26
