rtt;x;y
18276;0.01;-2.01
9776;-0.64;-0.77
45848;0.02;6.28
45887;-7.02;-1.32
65522;6.41;7.49
49815;-3.57;-6.33
39891;5.59;2.17
67309;6.3;-8.78
90060;-9.71;-9.49
65442;-5.45;-8.4
