rtt;x;y
33924;2.86;-3.9
15350;0.77;2.16
43922;0.24;-6.54
15744;2.21;0.37
24694;-0.14;-3.82
68480;-5.71;-8.29
59505;-5.12;7.33
8317;1.44;-0.44
56473;5.46;6.66
65849;-3.79;9.15
