rtt;x;y
48493;1.76;7.75
83637;7.96;9.09
44955;6.32;2.43
67236;-9.29;2.81
70487;3.84;9.01
28996;-2.43;3.46
61088;0.37;-9.18
52184;3.16;6.83
56096;-6.13;6.33
48568;-4.56;5.65
