rtt;x;y
40646;-2.42;5.44
8808;1.34;1.04
51830;1.91;7.26
21544;-1;-3.5
17661;-0.86;2.31
54891;-3.77;7.28
38409;-3.74;4.35
62261;-4.1;8.7
45131;0.62;6.64
16103;-2.08;0.45
