rtt;x;y
47202;5.43;-4.03
63825;-9.59;-0.11
17856;2.67;-1.14
53954;4.98;6.64
9509;-0.03;1.67
74865;-5.51;-9.5
51462;-6.04;4.19
49896;-6.62;-4.73
74840;-8.24;-7
38473;3.71;3.68
