rtt;x;y
45781;-1.28;-6.3
83999;-9.49;8.64
58986;0.99;8.96
7750;-1.29;-0.31
24358;-1.59;-3.59
53659;-3.39;-6.91
47611;-5.91;3.98
53143;2.39;-7.6
27792;-4.01;-0.3
36143;-4.67;2.66
