rtt;x;y
62312;-6.94;6.39
64187;-6.85;-6.83
69183;9.71;-3.8
56133;8.09;-1.8
46365;-6.28;2.91
49984;-4.65;5.77
26119;-3.32;-2.12
22167;2.89;-1.92
39593;-4.97;3.15
52002;2.71;-7.48
