rtt;x;y
66458;-5.63;7.39
69870;-9.38;3.29
34685;-4.26;-2.48
43859;-6.55;-1.6
26007;-3.93;1.41
50477;-6.74;2.84
58988;3.99;-7.66
72389;5.43;9.08
49469;-5.29;5.4
72561;-5.4;-9.36
