rtt;x;y
76276;7.86;8.95
44166;-3.36;-5.81
72060;6.43;-8.72
60739;-9.17;-2.6
83337;-7.85;9.71
55505;1.9;-8.01
15571;0.6;2.17
11025;-1.62;0.61
25172;-3.29;-0.34
47532;2.45;6.51
