rtt;x;y
22885;0.35;3.38
72438;8.94;-6.3
51261;5.31;5.64
31686;-4.35;1.48
37532;-5.58;-1.16
48325;3.73;-6.32
68848;-6.66;-8.01
40775;-2.15;-5.61
47149;2.36;6.67
15259;-1.76;-1.47
