rtt;x;y
76419;7.72;8.28
52181;5.77;-5.22
45322;-1.51;6.49
66482;-0.42;-9.85
86147;-10;-8.15
57164;7.13;-4.84
61150;-2.94;8.66
34521;-1.18;5.06
64997;8.78;-4.29
29678;4.36;-1.08
