rtt;x;y
58586;3.01;-8.48
8611;0.11;-1.35
59647;7.58;-5.11
68885;-6.37;8.17
72504;5.01;-9.77
24065;3.32;-1.46
64320;9.76;1.38
59036;-4.86;7
89456;-9.44;9.59
29971;2.72;-3.53
