rtt;x;y
46413;-6.92;-1.08
59681;4.8;7.47
62908;-4.74;-8.28
29935;0.68;4.47
67860;-9.71;-2.99
83615;8.38;-9.33
60279;8.02;-4.09
83732;-9.34;-8.35
68061;9.14;4.52
50953;-7.26;-2.54
