rtt;x;y
69163;-4.28;-9.42
65633;9.17;-3.56
39200;5.41;2.23
68747;9.74;2.93
44344;-5.84;-3.1
60961;-7.27;-5.6
77266;8.17;8.37
81822;-8.63;8.73
72631;-8.5;6.73
51815;0.87;-7.76
