rtt;x;y
45255;-6.92;-1.08
55581;4.8;7.47
66177;-4.74;-8.28
28926;0.68;4.47
69130;-9.71;-2.99
85223;8.38;-9.33
58276;8.02;-4.09
82020;-9.34;-8.35
71669;9.14;4.52
50609;-7.26;-2.54
