rtt;x;y
67440;-4.5;-8.24
21046;2.79;-2.02
44699;2.48;5.62
51122;5.56;5.52
22329;-0.44;3.11
89471;9.19;9.17
86877;9.95;-8.92
41807;6.65;-0.06
53345;-5.93;4.83
51131;-7.32;2.74
