rtt;x;y
50970;-7.7;-0.06
51914;2.18;-7.95
70995;-7.34;-7.03
59059;-5.19;-6.56
45154;-3.46;6.22
69789;7.19;-8.51
60318;3.32;-9.1
15482;0.82;2.24
60807;-9.42;1.9
48369;4.68;-4.99
