rtt;x;y
68633;-7.73;7.04
84460;9.49;8.2
52476;4.58;6.47
24020;-2.97;-2.56
68026;4.15;9.57
70158;6;8.67
24008;2.91;-2.09
28749;-1.71;-3.87
45434;4.12;-5.39
36474;-5.07;2.69
