rtt;x;y
68130;-1.66;9.95
66356;4.41;8.66
83027;-10;-7.44
68142;-3.96;9.99
57741;-7.07;-5.28
52612;-8.16;-2.07
46930;-6.28;-2.24
31098;-3.09;3.4
59487;-2.07;8.72
42769;0.78;6.93
