rtt;x;y
61326;4.57;-8.25
31825;2.03;4.34
74321;9.05;6.5
69081;-7.14;7.26
69361;6.15;-8.18
59406;-2.74;8.43
42533;-6.27;-0.23
36599;-4.82;-1.77
43763;2.6;6.11
80825;-9.35;8.21
