rtt;x;y
44079;-5.43;-4.84
44461;-6.19;2.33
61190;7.73;-5.4
43152;4.38;-3.87
43847;0.66;5.73
54503;7.39;2.89
28246;4.49;-0.83
20615;-0.36;2.98
35786;5.12;0.91
67765;9.5;-0.82
