rtt;x;y
38727;-3.84;4.26
27573;0.39;-4.1
37177;5.37;1.19
65745;5.79;-8.02
72654;7.41;-7.83
55127;-6.24;-5.48
45966;-4.61;5.02
41248;-0.08;6.3
34929;4.78;2.26
43589;-6.1;-2.26
