rtt;x;y
77559;-5.98;9.82
29710;-3.42;-0.44
31970;-4.07;1.4
77856;-8.14;8.59
37706;4.51;0.78
28488;3.05;-3.59
32854;0.1;5
64937;8.95;-4.27
14832;2.55;-2.11
79893;9.85;-6.07
