rtt;x;y
60338;3.13;8.2
76037;9.1;-4.53
59116;9.42;1.73
55632;-8.05;1.29
37934;-5.19;2.48
70347;7.38;8.58
52771;0.95;-9.02
45489;4.39;4.64
60145;8.52;-1.16
31704;2.34;-4.46
